"Year","GEO","DGUID","Gender (3a)","Economic family characteristics of persons (13)","Statistics (6C)","Age (8)","Individual MBM poverty status (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.1.6.7","38.9","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.1.7.1","965130","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty status - not applicable","","0","units","0","","2265.2.1.1.7.2","3160","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty status - applicable","","0","units","0","","2265.2.1.1.7.3","961970","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","In poverty","","0","units","0","","2265.2.1.1.7.4","89815","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Not in poverty","","0","units","0","","2265.2.1.1.7.5","872160","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty rate (%)","","0","units","0","","2265.2.1.1.7.6","9.3","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.1.7.7","36.4","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.1.8.1","1158545","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty status - not applicable","","0","units","0","","2265.2.1.1.8.2","2805","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty status - applicable","","0","units","0","","2265.2.1.1.8.3","1155745","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","In poverty","","0","units","0","","2265.2.1.1.8.4","52340","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Not in poverty","","0","units","0","","2265.2.1.1.8.5","1103400","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty rate (%)","","0","units","0","","2265.2.1.1.8.6","4.5","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.1.8.7","27.0","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.4.1.1","6472240","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty status - not applicable","","0","units","0","","2265.2.1.4.1.2","29280","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty status - applicable","","0","units","0","","2265.2.1.4.1.3","6442965","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","In poverty","","0","units","0","","2265.2.1.4.1.4","986550","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Not in poverty","","0","units","0","","2265.2.1.4.1.5","5456405","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty rate (%)","","0","units","0","","2265.2.1.4.1.6","15.3","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.4.1.7","36.2","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.4.2.1","1373210","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty status - not applicable","","0","units","0","","2265.2.1.4.2.2","9830","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty status - applicable","","0","units","0","","2265.2.1.4.2.3","1363385","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","In poverty","","0","units","0","","2265.2.1.4.2.4","272040","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Not in poverty","","0","units","0","","2265.2.1.4.2.5","1091345","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty rate (%)","","0","units","0","","2265.2.1.4.2.6","20.0","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.4.2.7","31.0","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.4.3.1","429810","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty status - not applicable","","0","units","0","","2265.2.1.4.3.2","3370","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty status - applicable","","0","units","0","","2265.2.1.4.3.3","426440","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","In poverty","","0","units","0","","2265.2.1.4.3.4","93200","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Not in poverty","","0","units","0","","2265.2.1.4.3.5","333240","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty rate (%)","","0","units","0","","2265.2.1.4.3.6","21.9","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.4.3.7","31.0","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.4.4.1","943405","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty status - not applicable","","0","units","0","","2265.2.1.4.4.2","6460","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty status - applicable","","0","units","0","","2265.2.1.4.4.3","936945","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","In poverty","","0","units","0","","2265.2.1.4.4.4","178840","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Not in poverty","","0","units","0","","2265.2.1.4.4.5","758105","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty rate (%)","","0","units","0","","2265.2.1.4.4.6","19.1","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.4.4.7","31.0","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.4.5.1","627310","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty status - not applicable","","0","units","0","","2265.2.1.4.5.2","3390","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty status - applicable","","0","units","0","","2265.2.1.4.5.3","623920","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","In poverty","","0","units","0","","2265.2.1.4.5.4","130900","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Not in poverty","","0","units","0","","2265.2.1.4.5.5","493025","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty rate (%)","","0","units","0","","2265.2.1.4.5.6","21.0","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2265.2.1.4.5.7","46.6","","","","1"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2265.2.1.4.6.1","2620315","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty status - not applicable","","0","units","0","","2265.2.1.4.6.2","10655","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty status - applicable","","0","units","0","","2265.2.1.4.6.3","2609660","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","In poverty","","0","units","0","","2265.2.1.4.6.4","392145","","","","0"
"2021","Ontario","2021A000235","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Not in poverty","","0","units","0","","2265.2.1.4.6.5","2217515","","","","0"
